id,engine,path,extension,bytes,sha256,kind,category,description,risk,has_header,parameters,secret_flags,target
postgres:scripts/performance/tuning/vacuum_running_jobs.sql,postgres,scripts/performance/tuning/vacuum_running_jobs.sql,.sql,980,d1e1583c9a40de754404ef700f60dbf569110db170346bcb7c8742bcb39bae23,script,performance/tuning,postgres performance/tuning helper: vacuum running jobs.,CHANGES,True,[],False,scripts/performance/tuning/vacuum_running_jobs.sql
postgres:scripts/performance/tuning/vacuum_table.sql,postgres,scripts/performance/tuning/vacuum_table.sql,.sql,837,88ba01aec7d4c9044b1210bcc9089ddc78d1059d6a6f57172a8e49bdfeee5a49,script,performance/tuning,postgres performance/tuning helper: vacuum table.,CHANGES,True,[],False,scripts/performance/tuning/vacuum_table.sql
postgres:scripts/replication/README.md,postgres,scripts/replication/README.md,.md,655,95739350da2dfa98eac6c5a5fc3a59a6514d0e51ac4969e235cf3429ca50d7f2,documentation,replication,postgres replication helper: README.,REVIEW,True,[],False,scripts/replication/README.md
postgres:scripts/replication/check_is_replica_instance_pg_is_in_recovery.sql,postgres,scripts/replication/check_is_replica_instance_pg_is_in_recovery.sql,.sql,886,ab178f544e56432043094dcdb2f18d99d7188d395837f46aabdabada85e5a6dd,script,replication,postgres replication helper: check is replica instance pg is in recovery.,READ_ONLY,True,[],False,scripts/replication/check_is_replica_instance_pg_is_in_recovery.sql
postgres:scripts/replication/pg_class_replica.sql,postgres,scripts/replication/pg_class_replica.sql,.sql,1017,a8d6f8e240fbb313dbc79d40eb441bb652f23ab3527165b9b2bf2524ed628fc4,script,replication,postgres replication helper: pg class replica.,READ_ONLY,True,[],False,scripts/replication/pg_class_replica.sql
postgres:scripts/replication/pg_current_lsn.sql,postgres,scripts/replication/pg_current_lsn.sql,.sql,829,caccb388caf2cf89a3185816cad060f98cb9661c299a2cf6bf48bfd2d19f365c,script,replication,postgres replication helper: pg current lsn.,READ_ONLY,True,[],False,scripts/replication/pg_current_lsn.sql
postgres:scripts/replication/pg_drop_replication_slot.sql,postgres,scripts/replication/pg_drop_replication_slot.sql,.sql,843,30334c16262850bfb8684047de76aedf88b2802cd3faeb27131068a529fac63c,script,replication,postgres replication helper: pg drop replication slot.,DESTRUCTIVE,True,[],False,scripts/replication/pg_drop_replication_slot.sql
postgres:scripts/replication/pg_publication_tables.sql,postgres,scripts/replication/pg_publication_tables.sql,.sql,829,5f836c67ad1fec4530a3e71d47d9f3dc4069239457747514ece7e8c8f4beb5b7,script,replication,postgres replication helper: pg publication tables.,READ_ONLY,True,[],False,scripts/replication/pg_publication_tables.sql
postgres:scripts/replication/pg_replication_lag.sql,postgres,scripts/replication/pg_replication_lag.sql,.sql,1225,993bf8a2456075904ffef4b00e4a70c682f0be5c885ae6dbd04cbf2ea496d3a8,script,replication,postgres replication helper: pg replication lag.,READ_ONLY,True,['int'],False,scripts/replication/pg_replication_lag.sql
postgres:scripts/replication/pg_replication_slots.sql,postgres,scripts/replication/pg_replication_slots.sql,.sql,1207,961234f356b68622bbedf805845342925286d43763f6698710e0c7a5fe7a7f04,script,replication,postgres replication helper: pg replication slots.,READ_ONLY,True,[],False,scripts/replication/pg_replication_slots.sql
postgres:scripts/replication/pg_replication_slots_create.sql,postgres,scripts/replication/pg_replication_slots_create.sql,.sql,925,e74a95330d94eb94adf3b0892a0e2ff7e0c8927ef7fd4f9b3b2ccc874b2731a2,script,replication,postgres replication helper: pg replication slots create.,CHANGES,True,[],False,scripts/replication/pg_replication_slots_create.sql
postgres:scripts/replication/pg_walfile_name_lsn.sql,postgres,scripts/replication/pg_walfile_name_lsn.sql,.sql,926,b22cb2a932597faa08701eed61a57aef10b364057c9fec570afc6378ba907675,script,replication,postgres replication helper: pg walfile name lsn.,READ_ONLY,True,[],False,scripts/replication/pg_walfile_name_lsn.sql
postgres:scripts/replication/publications.sql,postgres,scripts/replication/publications.sql,.sql,767,196fe9929ad95bf9846b195cac231f9bfd26ebc3ca8bbb20a565ce8e5b1ca1b9,script,replication,postgres replication helper: publications.,READ_ONLY,True,[],False,scripts/replication/publications.sql
postgres:scripts/replication/replica_identity_table.sql,postgres,scripts/replication/replica_identity_table.sql,.sql,1007,0d1dddb2715bb8316ed212cc37eeae8dce46735b63397ac49c9a409c719f224d,script,replication,postgres replication helper: replica identity table.,READ_ONLY,True,['regclass'],False,scripts/replication/replica_identity_table.sql
postgres:scripts/security/README.md,postgres,scripts/security/README.md,.md,202,49a5b2242a6f187dd732254c9b4e1648779f6b3483ec105c4ebe7c47a279d207,documentation,security,postgres security helper: README.,REVIEW,False,[],False,scripts/security/README.md
postgres:scripts/security/create_user_external.sql,postgres,scripts/security/create_user_external.sql,.sql,873,443004e3ad11d7ea15fdb594d02f23560b96c05cf656bec8045784aec5a3d715,script,security,postgres security helper: create user external.,CHANGES,True,[],False,scripts/security/create_user_external.sql
postgres:scripts/security/psql_ssl_proxy.sh,postgres,scripts/security/psql_ssl_proxy.sh,.sh,862,c176fd3a617d2f7b67d22115035dc24fa842417e781defe5bb094e6f7c0eb9b4,script,security,postgres security helper: psql ssl proxy.,REVIEW,True,[],False,scripts/security/psql_ssl_proxy.sh
postgres:scripts/security/ssl_client_verify.sql,postgres,scripts/security/ssl_client_verify.sql,.sql,1023,0d2b977fc0a605f3fd196f2bcf985745caffb776fcdc6ce92cff72fbd80a9800,script,security,postgres security helper: ssl client verify.,CHANGES,True,[],False,scripts/security/ssl_client_verify.sql
postgres:scripts/storage/README.md,postgres,scripts/storage/README.md,.md,1197,68089e9212c5651efd3335f9443119f27d50db51c2d1027f01ea2bab508a79c1,documentation,storage,postgres storage helper: README.,REVIEW,True,[],False,scripts/storage/README.md
postgres:scripts/storage/create_big_table.sql,postgres,scripts/storage/create_big_table.sql,.sql,1522,0b36a5f8a36b19a6fb3b130cb98b8a450452df43b66f417844b773b205560bb6,script,storage,postgres storage helper: create big table.,DESTRUCTIVE,True,['text'],False,scripts/storage/create_big_table.sql
postgres:scripts/storage/create_big_table2.sql,postgres,scripts/storage/create_big_table2.sql,.sql,1497,78366d61f0c32ef4d36e3c641359968c3f08523f1d7438f59cb7d4f5b8244fe6,script,storage,postgres storage helper: create big table2.,CHANGES,True,['text'],False,scripts/storage/create_big_table2.sql
postgres:scripts/storage/create_big_table3.sql,postgres,scripts/storage/create_big_table3.sql,.sql,1525,8bab0915f350e076c333c035398773fbecb89acbe5f473e25239d526e3ccf569,script,storage,postgres storage helper: create big table3.,DESTRUCTIVE,True,['text'],False,scripts/storage/create_big_table3.sql
postgres:scripts/storage/create_big_table4.sql,postgres,scripts/storage/create_big_table4.sql,.sql,1525,84e6d2eabb1e385163268491c3fdf0610fb1afe9ef23d2d297462ff2e4e78e86,script,storage,postgres storage helper: create big table4.,DESTRUCTIVE,True,['text'],False,scripts/storage/create_big_table4.sql
postgres:scripts/storage/create_big_table6.sql,postgres,scripts/storage/create_big_table6.sql,.sql,1525,5976429e71a8a2ca9686f6a622f673312f76590b13329da37ca6e5f495f4677f,script,storage,postgres storage helper: create big table6.,DESTRUCTIVE,True,['text'],False,scripts/storage/create_big_table6.sql
postgres:scripts/storage/create_large_table.sql,postgres,scripts/storage/create_large_table.sql,.sql,1093,341fff499e28cd7f08f22cfae0b3b0e18f158b3bd20a116734505085c85cce66,script,storage,postgres storage helper: create large table.,CHANGES,True,['text'],False,scripts/storage/create_large_table.sql
postgres:scripts/storage/create_part_table.sql,postgres,scripts/storage/create_part_table.sql,.sql,7126,3cb891ed1f35bf4515302601b3970bc1b8d3afedc9884b818270977134adef10,script,storage,postgres storage helper: create part table.,DESTRUCTIVE,True,['regclass'],False,scripts/storage/create_part_table.sql
postgres:scripts/storage/db_size.sql,postgres,scripts/storage/db_size.sql,.sql,978,661fc9079bae9fa5bdb02f3ceee801208a2307d18c7d48cc5c498ae7a1e74fd6,script,storage,postgres storage helper: db size.,READ_ONLY,True,[],False,scripts/storage/db_size.sql
postgres:scripts/storage/describe_table.sql,postgres,scripts/storage/describe_table.sql,.sql,779,c0a9b97f4389d38432a7db9ce0864881dd27311ce0da12e6401d476c59346860,script,storage,postgres storage helper: describe table.,READ_ONLY,True,[],False,scripts/storage/describe_table.sql
postgres:scripts/storage/last_modified_date_table.sql,postgres,scripts/storage/last_modified_date_table.sql,.sql,1083,7a86a193cecddd64802118f29d80366cda86b80f3ea9d03fed74aa0c9d0237b9,script,storage,postgres storage helper: last modified date table.,READ_ONLY,True,[],False,scripts/storage/last_modified_date_table.sql
postgres:scripts/storage/lob_columns.sql,postgres,scripts/storage/lob_columns.sql,.sql,1237,a167e1e97996d6f655d75eb0aac17e7f193386369670e9256bb1f4a01a7ee00a,script,storage,postgres storage helper: lob columns.,READ_ONLY,True,[],False,scripts/storage/lob_columns.sql
postgres:scripts/storage/lob_size.sql,postgres,scripts/storage/lob_size.sql,.sql,922,bc42c9e034b06dc80d4a10a33d7c6e560735a1d8081ae974df8824ce5e9c50cd,script,storage,postgres storage helper: lob size.,READ_ONLY,True,[],False,scripts/storage/lob_size.sql
postgres:scripts/storage/partition_segments_boundaries_dms.sql,postgres,scripts/storage/partition_segments_boundaries_dms.sql,.sql,1039,8a5bbda3eff3fe0816f9dcec37b7bb1abc1258d4c4346fc671c37e5404c88c96,script,storage,postgres storage helper: partition segments boundaries dms.,READ_ONLY,True,[],False,scripts/storage/partition_segments_boundaries_dms.sql
postgres:scripts/storage/partitioned_table_create.sql,postgres,scripts/storage/partitioned_table_create.sql,.sql,1457,e0d037b117ca8f64e8364aa451c0c5a8e9ac1e440af5608c9fdf317c37877ea5,script,storage,postgres storage helper: partitioned table create.,CHANGES,True,[],False,scripts/storage/partitioned_table_create.sql
postgres:scripts/storage/partitions_by_table.sql,postgres,scripts/storage/partitions_by_table.sql,.sql,1294,2470a79e44d266af76a5578c2c071c29d1b35170939287fda66e5cfb10db7730,script,storage,postgres storage helper: partitions by table.,READ_ONLY,True,[],False,scripts/storage/partitions_by_table.sql
