old  12:                 snp.dbid            = &m_dbid
new  12:                 snp.dbid            = 3990489666
old  13:         and     snp.instance_number = &m_instance
new  13:         and     snp.instance_number =          1
old  19:         and     sst.stat_name       like ('%&m_stat_name%')
new  19:         and     sst.stat_name       like ('%CPU used by this session%')

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-16 15:00:54                0 IPC CPU used by this session                                                    0                0
May-16 15:00:54       15,281,705 CPU used by this session                                                        0      -15,281,705
May-16 16:00:09       15,887,110 CPU used by this session                                                        0      -15,887,110
May-16 16:00:09       15,887,110 CPU used by this session                                                        0      -15,887,110
May-16 16:00:09       15,887,110 CPU used by this session                                                        0      -15,887,110
May-16 16:00:09       15,887,110 CPU used by this session                                               16,229,184          342,074
May-16 16:00:09                0 global enqueue CPU used by this session                                         0                0
May-16 16:00:09                0 global enqueue CPU used by this session                                         0                0
May-16 16:00:09                0 global enqueue CPU used by this session                                         0                0
May-16 16:00:09                0 global enqueue CPU used by this session                                16,229,184       16,229,184
May-16 16:00:09                0 gc CPU used by this session                                                     0                0
May-16 16:00:09                0 gc CPU used by this session                                                     0                0
May-16 16:00:09                0 gc CPU used by this session                                                     0                0
May-16 16:00:09                0 gc CPU used by this session                                            16,229,184       16,229,184
May-16 16:00:09                0 IPC CPU used by this session                                                    0                0
May-16 16:00:09                0 IPC CPU used by this session                                                    0                0
May-16 16:00:09                0 IPC CPU used by this session                                                    0                0
May-16 16:00:09                0 IPC CPU used by this session                                           16,229,184       16,229,184
May-16 17:00:24       16,229,184 CPU used by this session                                                        0      -16,229,184
May-16 17:00:24                0 IPC CPU used by this session                                           16,408,257       16,408,257
May-16 17:00:24       16,229,184 CPU used by this session                                                        0      -16,229,184
May-16 17:00:24       16,229,184 CPU used by this session                                               16,408,257          179,073
May-16 17:00:24                0 global enqueue CPU used by this session                                         0                0
May-16 17:00:24                0 global enqueue CPU used by this session                                         0                0
May-16 17:00:24                0 global enqueue CPU used by this session                                         0                0
May-16 17:00:24                0 global enqueue CPU used by this session                                16,408,257       16,408,257
May-16 17:00:24                0 gc CPU used by this session                                                     0                0
May-16 17:00:24                0 gc CPU used by this session                                                     0                0
May-16 17:00:24                0 gc CPU used by this session                                                     0                0
May-16 17:00:24                0 gc CPU used by this session                                            16,408,257       16,408,257
May-16 17:00:24                0 IPC CPU used by this session                                                    0                0
May-16 17:00:24                0 IPC CPU used by this session                                                    0                0
May-16 17:00:24                0 IPC CPU used by this session                                                    0                0
May-16 17:00:24       16,229,184 CPU used by this session                                                        0      -16,229,184
May-16 18:00:39       16,408,257 CPU used by this session                                                        0      -16,408,257
May-16 18:00:39                0 IPC CPU used by this session                                           16,483,793       16,483,793
May-16 18:00:39       16,408,257 CPU used by this session                                                        0      -16,408,257
May-16 18:00:39       16,408,257 CPU used by this session                                               16,483,793           75,536
May-16 18:00:39                0 global enqueue CPU used by this session                                         0                0
May-16 18:00:39                0 global enqueue CPU used by this session                                         0                0
May-16 18:00:39                0 global enqueue CPU used by this session                                         0                0
May-16 18:00:39                0 global enqueue CPU used by this session                                16,483,793       16,483,793
May-16 18:00:39                0 gc CPU used by this session                                                     0                0
May-16 18:00:39                0 gc CPU used by this session                                                     0                0
May-16 18:00:39                0 gc CPU used by this session                                                     0                0

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-16 18:00:39                0 gc CPU used by this session                                            16,483,793       16,483,793
May-16 18:00:39                0 IPC CPU used by this session                                                    0                0
May-16 18:00:39                0 IPC CPU used by this session                                                    0                0
May-16 18:00:39                0 IPC CPU used by this session                                                    0                0
May-16 18:00:39       16,408,257 CPU used by this session                                                        0      -16,408,257
May-16 19:00:53       16,483,793 CPU used by this session                                                        0      -16,483,793
May-16 19:00:53                0 IPC CPU used by this session                                           16,891,350       16,891,350
May-16 19:00:53       16,483,793 CPU used by this session                                                        0      -16,483,793
May-16 19:00:53       16,483,793 CPU used by this session                                               16,891,350          407,557
May-16 19:00:53                0 global enqueue CPU used by this session                                         0                0
May-16 19:00:53                0 global enqueue CPU used by this session                                         0                0
May-16 19:00:53                0 global enqueue CPU used by this session                                         0                0
May-16 19:00:53                0 global enqueue CPU used by this session                                16,891,350       16,891,350
May-16 19:00:53                0 gc CPU used by this session                                                     0                0
May-16 19:00:53                0 gc CPU used by this session                                                     0                0
May-16 19:00:53                0 gc CPU used by this session                                                     0                0
May-16 19:00:53                0 gc CPU used by this session                                            16,891,350       16,891,350
May-16 19:00:53                0 IPC CPU used by this session                                                    0                0
May-16 19:00:53                0 IPC CPU used by this session                                                    0                0
May-16 19:00:53                0 IPC CPU used by this session                                                    0                0
May-16 19:00:53       16,483,793 CPU used by this session                                                        0      -16,483,793
May-16 20:00:08       16,891,350 CPU used by this session                                                        0      -16,891,350
May-16 20:00:08                0 IPC CPU used by this session                                           17,067,185       17,067,185
May-16 20:00:08       16,891,350 CPU used by this session                                                        0      -16,891,350
May-16 20:00:08       16,891,350 CPU used by this session                                               17,067,185          175,835
May-16 20:00:08                0 global enqueue CPU used by this session                                         0                0
May-16 20:00:08                0 global enqueue CPU used by this session                                         0                0
May-16 20:00:08                0 global enqueue CPU used by this session                                         0                0
May-16 20:00:08                0 global enqueue CPU used by this session                                17,067,185       17,067,185
May-16 20:00:08                0 gc CPU used by this session                                                     0                0
May-16 20:00:08                0 gc CPU used by this session                                                     0                0
May-16 20:00:08                0 gc CPU used by this session                                                     0                0
May-16 20:00:08                0 gc CPU used by this session                                            17,067,185       17,067,185
May-16 20:00:08                0 IPC CPU used by this session                                                    0                0
May-16 20:00:08                0 IPC CPU used by this session                                                    0                0
May-16 20:00:08                0 IPC CPU used by this session                                                    0                0
May-16 20:00:08       16,891,350 CPU used by this session                                                        0      -16,891,350
May-16 21:00:22       17,067,185 CPU used by this session                                                        0      -17,067,185
May-16 21:00:22                0 IPC CPU used by this session                                           17,217,611       17,217,611
May-16 21:00:22       17,067,185 CPU used by this session                                                        0      -17,067,185
May-16 21:00:22       17,067,185 CPU used by this session                                               17,217,611          150,426
May-16 21:00:22                0 global enqueue CPU used by this session                                         0                0
May-16 21:00:22                0 global enqueue CPU used by this session                                         0                0
May-16 21:00:22                0 global enqueue CPU used by this session                                         0                0
May-16 21:00:22                0 global enqueue CPU used by this session                                17,217,611       17,217,611
May-16 21:00:22                0 gc CPU used by this session                                                     0                0
May-16 21:00:22                0 gc CPU used by this session                                                     0                0
May-16 21:00:22                0 gc CPU used by this session                                                     0                0
May-16 21:00:22                0 gc CPU used by this session                                            17,217,611       17,217,611
May-16 21:00:22                0 IPC CPU used by this session                                                    0                0
May-16 21:00:22                0 IPC CPU used by this session                                                    0                0
May-16 21:00:22                0 IPC CPU used by this session                                                    0                0
May-16 21:00:22       17,067,185 CPU used by this session                                                        0      -17,067,185
May-16 22:00:37       17,217,611 CPU used by this session                                                        0      -17,217,611
May-16 22:00:37                0 IPC CPU used by this session                                           17,653,045       17,653,045
May-16 22:00:37       17,217,611 CPU used by this session                                                        0      -17,217,611
May-16 22:00:37       17,217,611 CPU used by this session                                               17,653,045          435,434

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-16 22:00:37                0 global enqueue CPU used by this session                                         0                0
May-16 22:00:37                0 global enqueue CPU used by this session                                         0                0
May-16 22:00:37                0 global enqueue CPU used by this session                                         0                0
May-16 22:00:37                0 global enqueue CPU used by this session                                17,653,045       17,653,045
May-16 22:00:37                0 gc CPU used by this session                                                     0                0
May-16 22:00:37                0 gc CPU used by this session                                                     0                0
May-16 22:00:37                0 gc CPU used by this session                                                     0                0
May-16 22:00:37                0 gc CPU used by this session                                            17,653,045       17,653,045
May-16 22:00:37                0 IPC CPU used by this session                                                    0                0
May-16 22:00:37                0 IPC CPU used by this session                                                    0                0
May-16 22:00:37                0 IPC CPU used by this session                                                    0                0
May-16 22:00:37       17,217,611 CPU used by this session                                                        0      -17,217,611
May-16 23:00:53       17,653,045 CPU used by this session                                                        0      -17,653,045
May-16 23:00:53                0 IPC CPU used by this session                                           17,924,100       17,924,100
May-16 23:00:53       17,653,045 CPU used by this session                                                        0      -17,653,045
May-16 23:00:53       17,653,045 CPU used by this session                                               17,924,100          271,055
May-16 23:00:53                0 global enqueue CPU used by this session                                         0                0
May-16 23:00:53                0 global enqueue CPU used by this session                                         0                0
May-16 23:00:53                0 global enqueue CPU used by this session                                         0                0
May-16 23:00:53                0 global enqueue CPU used by this session                                17,924,100       17,924,100
May-16 23:00:53                0 gc CPU used by this session                                                     0                0
May-16 23:00:53                0 gc CPU used by this session                                                     0                0
May-16 23:00:53                0 gc CPU used by this session                                                     0                0
May-16 23:00:53                0 gc CPU used by this session                                            17,924,100       17,924,100
May-16 23:00:53                0 IPC CPU used by this session                                                    0                0
May-16 23:00:53                0 IPC CPU used by this session                                                    0                0
May-16 23:00:53                0 IPC CPU used by this session                                                    0                0
May-16 23:00:53       17,653,045 CPU used by this session                                                        0      -17,653,045
May-17 00:00:08       17,924,100 CPU used by this session                                                        0      -17,924,100
May-17 00:00:08                0 IPC CPU used by this session                                           18,251,750       18,251,750
May-17 00:00:08       17,924,100 CPU used by this session                                                        0      -17,924,100
May-17 00:00:08       17,924,100 CPU used by this session                                               18,251,750          327,650
May-17 00:00:08                0 global enqueue CPU used by this session                                         0                0
May-17 00:00:08                0 global enqueue CPU used by this session                                         0                0
May-17 00:00:08                0 global enqueue CPU used by this session                                         0                0
May-17 00:00:08                0 global enqueue CPU used by this session                                18,251,750       18,251,750
May-17 00:00:08                0 gc CPU used by this session                                                     0                0
May-17 00:00:08                0 gc CPU used by this session                                                     0                0
May-17 00:00:08                0 gc CPU used by this session                                                     0                0
May-17 00:00:08                0 gc CPU used by this session                                            18,251,750       18,251,750
May-17 00:00:08                0 IPC CPU used by this session                                                    0                0
May-17 00:00:08                0 IPC CPU used by this session                                                    0                0
May-17 00:00:08                0 IPC CPU used by this session                                                    0                0
May-17 00:00:08       17,924,100 CPU used by this session                                                        0      -17,924,100
May-17 01:00:23       18,251,750 CPU used by this session                                                        0      -18,251,750
May-17 01:00:23                0 IPC CPU used by this session                                           18,501,857       18,501,857
May-17 01:00:23       18,251,750 CPU used by this session                                                        0      -18,251,750
May-17 01:00:23       18,251,750 CPU used by this session                                               18,501,857          250,107
May-17 01:00:23                0 global enqueue CPU used by this session                                         0                0
May-17 01:00:23                0 global enqueue CPU used by this session                                         0                0
May-17 01:00:23                0 global enqueue CPU used by this session                                         0                0
May-17 01:00:23                0 global enqueue CPU used by this session                                18,501,857       18,501,857
May-17 01:00:23                0 gc CPU used by this session                                                     0                0
May-17 01:00:23                0 gc CPU used by this session                                                     0                0
May-17 01:00:23                0 gc CPU used by this session                                                     0                0
May-17 01:00:23                0 gc CPU used by this session                                            18,501,857       18,501,857
May-17 01:00:23                0 IPC CPU used by this session                                                    0                0

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-17 01:00:23                0 IPC CPU used by this session                                                    0                0
May-17 01:00:23                0 IPC CPU used by this session                                                    0                0
May-17 01:00:23       18,251,750 CPU used by this session                                                        0      -18,251,750
May-17 02:00:38       18,501,857 CPU used by this session                                                        0      -18,501,857
May-17 02:00:38                0 IPC CPU used by this session                                           18,582,215       18,582,215
May-17 02:00:38       18,501,857 CPU used by this session                                                        0      -18,501,857
May-17 02:00:38       18,501,857 CPU used by this session                                               18,582,215           80,358
May-17 02:00:38                0 global enqueue CPU used by this session                                         0                0
May-17 02:00:38                0 global enqueue CPU used by this session                                         0                0
May-17 02:00:38                0 global enqueue CPU used by this session                                         0                0
May-17 02:00:38                0 global enqueue CPU used by this session                                18,582,215       18,582,215
May-17 02:00:38                0 gc CPU used by this session                                                     0                0
May-17 02:00:38                0 gc CPU used by this session                                                     0                0
May-17 02:00:38                0 gc CPU used by this session                                                     0                0
May-17 02:00:38                0 gc CPU used by this session                                            18,582,215       18,582,215
May-17 02:00:38                0 IPC CPU used by this session                                                    0                0
May-17 02:00:38                0 IPC CPU used by this session                                                    0                0
May-17 02:00:38                0 IPC CPU used by this session                                                    0                0
May-17 02:00:38       18,501,857 CPU used by this session                                                        0      -18,501,857
May-17 03:00:53       18,582,215 CPU used by this session                                                        0      -18,582,215
May-17 03:00:53                0 IPC CPU used by this session                                           18,648,458       18,648,458
May-17 03:00:53       18,582,215 CPU used by this session                                                        0      -18,582,215
May-17 03:00:53       18,582,215 CPU used by this session                                               18,648,458           66,243
May-17 03:00:53                0 global enqueue CPU used by this session                                         0                0
May-17 03:00:53                0 global enqueue CPU used by this session                                         0                0
May-17 03:00:53                0 global enqueue CPU used by this session                                         0                0
May-17 03:00:53                0 global enqueue CPU used by this session                                18,648,458       18,648,458
May-17 03:00:53                0 gc CPU used by this session                                                     0                0
May-17 03:00:53                0 gc CPU used by this session                                                     0                0
May-17 03:00:53                0 gc CPU used by this session                                                     0                0
May-17 03:00:53                0 gc CPU used by this session                                            18,648,458       18,648,458
May-17 03:00:53                0 IPC CPU used by this session                                                    0                0
May-17 03:00:53                0 IPC CPU used by this session                                                    0                0
May-17 03:00:53                0 IPC CPU used by this session                                                    0                0
May-17 03:00:53       18,582,215 CPU used by this session                                                        0      -18,582,215
May-17 04:00:07       18,648,458 CPU used by this session                                                        0      -18,648,458
May-17 04:00:07                0 IPC CPU used by this session                                           18,767,809       18,767,809
May-17 04:00:07       18,648,458 CPU used by this session                                                        0      -18,648,458
May-17 04:00:07       18,648,458 CPU used by this session                                               18,767,809          119,351
May-17 04:00:07                0 global enqueue CPU used by this session                                         0                0
May-17 04:00:07                0 global enqueue CPU used by this session                                         0                0
May-17 04:00:07                0 global enqueue CPU used by this session                                         0                0
May-17 04:00:07                0 global enqueue CPU used by this session                                18,767,809       18,767,809
May-17 04:00:07                0 gc CPU used by this session                                                     0                0
May-17 04:00:07                0 gc CPU used by this session                                                     0                0
May-17 04:00:07                0 gc CPU used by this session                                                     0                0
May-17 04:00:07                0 gc CPU used by this session                                            18,767,809       18,767,809
May-17 04:00:07                0 IPC CPU used by this session                                                    0                0
May-17 04:00:07                0 IPC CPU used by this session                                                    0                0
May-17 04:00:07                0 IPC CPU used by this session                                                    0                0
May-17 04:00:07       18,648,458 CPU used by this session                                                        0      -18,648,458
May-17 05:00:21       18,767,809 CPU used by this session                                                        0      -18,767,809
May-17 05:00:21                0 IPC CPU used by this session                                           18,871,926       18,871,926
May-17 05:00:21       18,767,809 CPU used by this session                                                        0      -18,767,809
May-17 05:00:21       18,767,809 CPU used by this session                                               18,871,926          104,117
May-17 05:00:21                0 global enqueue CPU used by this session                                         0                0
May-17 05:00:21                0 global enqueue CPU used by this session                                         0                0

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-17 05:00:21                0 global enqueue CPU used by this session                                         0                0
May-17 05:00:21                0 global enqueue CPU used by this session                                18,871,926       18,871,926
May-17 05:00:21                0 gc CPU used by this session                                                     0                0
May-17 05:00:21                0 gc CPU used by this session                                                     0                0
May-17 05:00:21                0 gc CPU used by this session                                                     0                0
May-17 05:00:21                0 gc CPU used by this session                                            18,871,926       18,871,926
May-17 05:00:21                0 IPC CPU used by this session                                                    0                0
May-17 05:00:21                0 IPC CPU used by this session                                                    0                0
May-17 05:00:21                0 IPC CPU used by this session                                                    0                0
May-17 05:00:21       18,767,809 CPU used by this session                                                        0      -18,767,809
May-17 06:00:36       18,871,926 CPU used by this session                                                        0      -18,871,926
May-17 06:00:36                0 IPC CPU used by this session                                           18,950,711       18,950,711
May-17 06:00:36       18,871,926 CPU used by this session                                                        0      -18,871,926
May-17 06:00:36       18,871,926 CPU used by this session                                               18,950,711           78,785
May-17 06:00:36                0 global enqueue CPU used by this session                                         0                0
May-17 06:00:36                0 global enqueue CPU used by this session                                         0                0
May-17 06:00:36                0 global enqueue CPU used by this session                                         0                0
May-17 06:00:36                0 global enqueue CPU used by this session                                18,950,711       18,950,711
May-17 06:00:36                0 gc CPU used by this session                                                     0                0
May-17 06:00:36                0 gc CPU used by this session                                                     0                0
May-17 06:00:36                0 gc CPU used by this session                                                     0                0
May-17 06:00:36                0 gc CPU used by this session                                            18,950,711       18,950,711
May-17 06:00:36                0 IPC CPU used by this session                                                    0                0
May-17 06:00:36                0 IPC CPU used by this session                                                    0                0
May-17 06:00:36                0 IPC CPU used by this session                                                    0                0
May-17 06:00:36       18,871,926 CPU used by this session                                                        0      -18,871,926
May-17 07:00:50       18,950,711 CPU used by this session                                                        0      -18,950,711
May-17 07:00:50                0 IPC CPU used by this session                                           19,025,171       19,025,171
May-17 07:00:50       18,950,711 CPU used by this session                                                        0      -18,950,711
May-17 07:00:50       18,950,711 CPU used by this session                                               19,025,171           74,460
May-17 07:00:50                0 global enqueue CPU used by this session                                         0                0
May-17 07:00:50                0 global enqueue CPU used by this session                                         0                0
May-17 07:00:50                0 global enqueue CPU used by this session                                         0                0
May-17 07:00:50                0 global enqueue CPU used by this session                                19,025,171       19,025,171
May-17 07:00:50                0 gc CPU used by this session                                                     0                0
May-17 07:00:50                0 gc CPU used by this session                                                     0                0
May-17 07:00:50                0 gc CPU used by this session                                                     0                0
May-17 07:00:50                0 gc CPU used by this session                                            19,025,171       19,025,171
May-17 07:00:50                0 IPC CPU used by this session                                                    0                0
May-17 07:00:50                0 IPC CPU used by this session                                                    0                0
May-17 07:00:50                0 IPC CPU used by this session                                                    0                0
May-17 07:00:50       18,950,711 CPU used by this session                                                        0      -18,950,711
May-17 08:00:05       19,025,171 CPU used by this session                                                        0      -19,025,171
May-17 08:00:05                0 IPC CPU used by this session                                           19,194,483       19,194,483
May-17 08:00:05       19,025,171 CPU used by this session                                                        0      -19,025,171
May-17 08:00:05       19,025,171 CPU used by this session                                               19,194,483          169,312
May-17 08:00:05                0 global enqueue CPU used by this session                                         0                0
May-17 08:00:05                0 global enqueue CPU used by this session                                         0                0
May-17 08:00:05                0 global enqueue CPU used by this session                                         0                0
May-17 08:00:05                0 global enqueue CPU used by this session                                19,194,483       19,194,483
May-17 08:00:05                0 gc CPU used by this session                                                     0                0
May-17 08:00:05                0 gc CPU used by this session                                                     0                0
May-17 08:00:05                0 gc CPU used by this session                                                     0                0
May-17 08:00:05                0 gc CPU used by this session                                            19,194,483       19,194,483
May-17 08:00:05                0 IPC CPU used by this session                                                    0                0
May-17 08:00:05                0 IPC CPU used by this session                                                    0                0
May-17 08:00:05                0 IPC CPU used by this session                                                    0                0

START_OF_DELTA        PREV_VALUE STAT_NAME                                                              CURR_VALUE            VALUE
=============== ================ ================================================================ ================ ================
May-17 08:00:05       19,025,171 CPU used by this session                                                        0      -19,025,171
May-17 09:00:19       19,194,483 CPU used by this session                                                        0      -19,194,483
May-17 09:00:19                0 IPC CPU used by this session                                           19,659,105       19,659,105
May-17 09:00:19       19,194,483 CPU used by this session                                                        0      -19,194,483
May-17 09:00:19       19,194,483 CPU used by this session                                               19,659,105          464,622
May-17 09:00:19                0 global enqueue CPU used by this session                                         0                0
May-17 09:00:19                0 global enqueue CPU used by this session                                         0                0
May-17 09:00:19                0 global enqueue CPU used by this session                                         0                0
May-17 09:00:19                0 global enqueue CPU used by this session                                19,659,105       19,659,105
May-17 09:00:19                0 gc CPU used by this session                                                     0                0
May-17 09:00:19                0 gc CPU used by this session                                                     0                0
May-17 09:00:19                0 gc CPU used by this session                                                     0                0
May-17 09:00:19                0 gc CPU used by this session                                            19,659,105       19,659,105
May-17 09:00:19                0 IPC CPU used by this session                                                    0                0
May-17 09:00:19                0 IPC CPU used by this session                                                    0                0
May-17 09:00:19                0 IPC CPU used by this session                                                    0                0
May-17 09:00:19       19,194,483 CPU used by this session                                                        0      -19,194,483
May-17 10:00:34       19,659,105 CPU used by this session                                                        0      -19,659,105
May-17 10:00:34                0 IPC CPU used by this session                                           20,158,671       20,158,671
May-17 10:00:34       19,659,105 CPU used by this session                                                        0      -19,659,105
May-17 10:00:34       19,659,105 CPU used by this session                                               20,158,671          499,566
May-17 10:00:34                0 global enqueue CPU used by this session                                         0                0
May-17 10:00:34                0 global enqueue CPU used by this session                                         0                0
May-17 10:00:34                0 global enqueue CPU used by this session                                         0                0
May-17 10:00:34                0 global enqueue CPU used by this session                                20,158,671       20,158,671
May-17 10:00:34                0 gc CPU used by this session                                                     0                0
May-17 10:00:34                0 gc CPU used by this session                                                     0                0
May-17 10:00:34                0 gc CPU used by this session                                                     0                0
May-17 10:00:34                0 gc CPU used by this session                                            20,158,671       20,158,671
May-17 10:00:34                0 IPC CPU used by this session                                                    0                0
May-17 10:00:34                0 IPC CPU used by this session                                                    0                0
May-17 10:00:34                0 IPC CPU used by this session                                                    0                0
May-17 10:00:34       19,659,105 CPU used by this session                                                        0      -19,659,105
May-17 11:00:49       20,158,671 CPU used by this session                                                        0      -20,158,671
May-17 11:00:49                0 IPC CPU used by this session                                           21,142,104       21,142,104
May-17 11:00:49       20,158,671 CPU used by this session                                                        0      -20,158,671
May-17 11:00:49       20,158,671 CPU used by this session                                               21,142,104          983,433
May-17 11:00:49                0 global enqueue CPU used by this session                                         0                0
May-17 11:00:49                0 global enqueue CPU used by this session                                         0                0
May-17 11:00:49                0 global enqueue CPU used by this session                                         0                0
May-17 11:00:49                0 global enqueue CPU used by this session                                21,142,104       21,142,104
May-17 11:00:49                0 gc CPU used by this session                                                     0                0
May-17 11:00:49                0 gc CPU used by this session                                                     0                0
May-17 11:00:49                0 gc CPU used by this session                                                     0                0
May-17 11:00:49                0 gc CPU used by this session                                            21,142,104       21,142,104
May-17 11:00:49                0 IPC CPU used by this session                                                    0                0
May-17 11:00:49                0 IPC CPU used by this session                                                    0                0
May-17 11:00:49                0 IPC CPU used by this session                                                    0                0
May-17 11:00:49       20,158,671 CPU used by this session                                                        0      -20,158,671
May-17 12:00:05       21,142,104 CPU used by this session                                                        0      -21,142,104
May-17 12:00:05                0 IPC CPU used by this session                                           21,818,381       21,818,381
May-17 12:00:05       21,142,104 CPU used by this session                                                        0      -21,142,104
May-17 12:00:05       21,142,104 CPU used by this session                                               21,818,381          676,277
May-17 12:00:05                0 global enqueue CPU used by this session                                         0                0
May-17 12:00:05                0 global enqueue CPU used by this session                                         0                0
May-17 12:00:05                0 global enqueue CPU used by this session                                         0                0
