path,extension,bytes,sha256,kind,suggested_category,has_header,third_party,duplicate_count,copy_style_name
scripts/third_party/diagnostics_sessions_waits/waits.sql,.sql,883,c7a68c489dbc478289fe5ac816d450c841358b7aa8d9ada94954b8b9f69c45aa,script,diagnostics/sessions_waits,yes,yes,1,no
scripts/third_party/diagnostics_sessions_waits/waits1.sql,.sql,1202,4f34c1e1f955943c848662b060a81b862ddf2263359f35106bc5f60fd0c2174e,script,diagnostics/sessions_waits,yes,yes,1,no
scripts/third_party/performance_sql_tuning/create_sql_profile.sql,.sql,3012,f3bf8a5a45519d6908e9b425b6b7df4bcbf9c85be51088540340bd5d5947682e,script,performance/sql_tuning,yes,yes,1,no
scripts/third_party/performance_sql_tuning/create_sql_profile_awr.sql,.sql,2961,13cae1b810ac9bef8fc327967232e0815b831dce976be4f76294d394eca767bb,script,performance/sql_tuning,yes,yes,1,no
scripts/third_party/performance_sql_tuning/fix_sql_profile_hint.sql,.sql,3398,de2b259680b4cf4f598a36c5f212bc1ca4164f8464e66661a107a914e41e766e,script,performance/sql_tuning,yes,yes,1,no
scripts/third_party/performance_sql_tuning/runstats.anon.sql,.sql,6273,124f343b1967cb926477bb66871a72ae34cc4da2427da57cdd0782e1704470e6,script,performance/sql_tuning,yes,yes,1,no
scripts/third_party/performance_sql_tuning/runstats_pkg.advanced.sql,.sql,19693,f73feab667f00d50a16b760a4f21e13df8699345167b3667b54c89cd81ed8a18,script,performance/sql_tuning,yes,yes,1,no
scripts/third_party/performance_sql_tuning/runstats_pkg.gtt.sql,.sql,11303,39f62c96726a68a46b240b12c84a467f4e9da4357bd09aae7183aaf5b9f8d629,script,performance/sql_tuning,yes,yes,1,no
scripts/third_party/performance_sql_tuning/runstats_pkg.simple.sql,.sql,14791,4905329550cccdf9384939088d0f932ccba57e725e97da0febc7cbe7738db7a8,script,performance/sql_tuning,yes,yes,1,no
scripts/third_party/tanel_poder/ash/ash_log_file_sync.sql,.sql,469,edd695764fe0cfcaa49700813058534325ece0c5bf7de75e5d521c7b7fbdbb06,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/ash_wait_chains.sql,.sql,7742,68a8a2d61936fdefdad7655740a4b036485345c223a694e538ee46ee48b4865d,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/ash_wait_chains2.sql,.sql,5092,c45895b0b35ea5ebdc9d10af850d5956868c20b2dbce5bd791b3075a6caed926,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/ashmem.sql,.sql,612,e0a53032f04999ba16f536b93aeb8f5d8868fdd1cc9d77a7d6e345774fa505cb,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/ashtop.sql,.sql,15911,d03fb1f492aaf22cb67b6ab7c5ba0ee494016ce4c85174577ca6f6585c928174,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/asqlflame.sql,.sql,1502,156248a7c91664d77b476928e78741db96fa16ffc0a2dbfba2123ac6fcee3c13,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/asqlmon.sql,.sql,4445,e4f4ba58700de2d641e0b6d1c86f759904e74f9377ed6ef713576b4495fb4014,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/bash_wait_chains.sql,.sql,7242,6e3729447b882621ba599b704e56ac52d5d1bfea72d9e0c459ced43b20689aa5,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/bashtop.sql,.sql,6839,8d2f8271fc2ce9844842a207e73a8867c9356edf54ed3401a1247cd78dd6b6aa,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/bevent_hist.sql,.sql,2417,81670388f96414d019acc8e3d44a91c6aaea69fa311fe13fae4ae6cbcfd09476,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/bevent_hist_micro.sql,.sql,2202,8e52308d68b7974632137d55c70dc21c2d7c34e42332cdfc2d83e114cedc1122,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/bshortmon_logfilesync.sql,.sql,1784,6dad3b2a25028d8d3fe17385b2d82d94c4c8ae27fcab81ad3c3aa40315429b26,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/btime_model_phases.sql,.sql,2421,d8e1949c329f6378b64577a88f6b70270310aa57fb7ff2b3ceb541232dcdbc00,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/create_ash_without_timestamps.sql,.sql,6277,90a8d50e208705254a21ddd34c8e1015cf6f15211e843e5ef5a95f553e1a92a0,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/daplanline.sql,.sql,3275,ed7fab3bbf3ee369ae8d915d2e3adc3dafd6e9b74f62f6c5ce57ef57df69afd9,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/dash_wait_chains.sql,.sql,7390,ee7dfd8b22391551a55af16a0219e501875e21443c5176c83d33c773fa9294ed,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/dash_wait_chains2.sql,.sql,5271,0103866d0742932e76d147fcc52e4403b3a545edca41f825e889c86192a42da1,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/dashtop.sql,.sql,8054,b64ce6724aa93b7751b13a56965b1cb3b6b44eb7622d80a3c3ab33fc3e641b0b,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/dasqlmon.sql,.sql,4545,7a874e68876a1a84b972cb920085ce74f8b54ad4ba5acdcb066976ae725c0536,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/devent_hist.sql,.sql,3095,b5b4085dbee112bb9067ab59fc42dc2814343f4d0524bbcc2a0056fb6e1a9be3,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/disk_rereads.sql,.sql,994,de4ea56a68d838e93317b9b12816f63bd72e1bdeff9fd9f7b83247d022f6b590,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/event_hist.sql,.sql,2396,2870529bd812ec39e127c36838ab31598f127c63707bd37e40dc8cf14d870d81,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/event_hist_cell.sql,.sql,2502,d62df24785253c60ac041ad182897bc5415d70b3a629b3824fc83679cfcd4dc8,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/event_hist_micro.sql,.sql,2182,984905553855c4818c8b3cae55c67de0da1ac326ba113da05fd79acab1c16d21,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/evet_hist_cell.sql,.sql,1853,7d264881e2759e8e2140deaa8d2263474abb1288dc67537911aec0c6b708b434,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/examples/ash10.sql,.sql,1257,50796a2e7f455253fabe6365bb9bafcccbabc8983aef97ba8f8cd811c62046e7,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/examples/ash11.sql,.sql,840,da7caf722ece9ccc0545c42d0c05cf150a639915da6a09b2e59d2f3a532ff6c0,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/examples/ash12a.sql,.sql,2803,827e8e7f614b8a77acc4e0fa2a9a3d967cfb4f649d139d1a6de9f6e977cd5e9c,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/examples/ash13.sql,.sql,1285,14c92c86fdc2d1a8cf3791c49e0cc89505b4a38b719165e9df54d09c80c8f9bc,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/examples/ash13a.sql,.sql,1286,a98c487a6f4dbdd91d95b15ba378ee2b508c0f2b555418898d9e776650407086,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/examples/ash2.sql,.sql,3080,7ccfde5c784534ff5ee2f7b383e36cac1f03b9401a8fe5983b02ad4646d581f7,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/examples/ash3.sql,.sql,2817,20c282a11f6b7f33236a4c0f5902ed25acb400ea188bf78e62191d4035cf2ec5,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/examples/ash5.sql,.sql,1584,97c376f7858160601c6e45453405db61e4d12e1ae015d5fa381c385baa53f9d5,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/examples/ash7.sql,.sql,1447,4a24fbe9b2985617850eda9ec2537d344cef2a44fe2f8957f4ab98fe524ba4b5,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/examples/ash8.sql,.sql,1881,3a3a9efdf6eae9f23c56e14da47cdd18373522dc764e8d19a8288c61657031f1,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/examples/ash9.sql,.sql,1869,f66241f9cff4f55c3e7b95509dc2b2daa45e3087b847eba9f695157846f5fbdd,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/gashtop.sql,.sql,2626,ee12648b7b28fb04388ff5cfa4feccd3f0e8b99f330a1c1d2dd8d88e39553b98,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/gasqlmon.sql,.sql,2613,1482626b35ee6863b5c7f1d42f2640cc8ce91bcc45213c618c53eed576e9ffbd,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/gen_ash_report_html.sql,.sql,1213,b38401c5ce6525027fc328a4866590e90defd62cb551b2249b6f668ba1bf783e,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/gen_ash_report_text.sql,.sql,1158,28e306ba4cd7675c7c1b917d9140bdb12b82ce400f269d8977ef24e6e13b44e0,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/old.event_hist_cell.sql,.sql,2582,db52129fb86c32817fea362328bca1bf5e36ff00b38f2a325d0ba99f6d2bc2a4,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/old_devent_hist.sql,.sql,2302,890e94c5a20b8134fca1943050fdd8ad3304a6f779f995d741a7d2998a69c3ec,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/perfsheet_ash.sql,.sql,1437,e80e4b7fa01c6281434211cc75809bb431139f1606220afcee21caa74c989f75,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/rowsource_events.sql,.sql,1512,a7836bbded9c143443e7e8d1e715ca8766a558d2c5a7a4628b6ce1dd2fa4a820,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ash/sample_drift.sql,.sql,551,d101e83c09e67f9ac55a600f40dbd8c560ef84e714a4320d3d184c236f395ac5,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/shortmon.sql,.sql,2038,b73aa10552c53bafbcec9d57b8a7e6f9eb008f7d3ba24290424cbf344de14e88,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/shortmon_cell.sql,.sql,2226,899434fee958bb56c55bcaf40888a64f507a000ec352de4d9d77390c05d30e09,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/shortmon_logfilesync.sql,.sql,1696,91a18fefe67edaaf0fb58b2a0084d657e1687f584846dfac11df32e4da8362d1,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/shortmon_numblocks.sql,.sql,1988,e3013bc0014d0ad425704043820507210fac157d8f42f097e1364040abe781e4,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/sqlid_activity.sql,.sql,3661,45d05f859ca476e486073fd95c741675e8f4afe07eb637f0b971be74035e4b4f,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/sqlid_plan_activity.sql,.sql,470,a3cd31347f2c08281e5c5158e7ab4d5298fe62e2126ba4fae35352f3bb9ccccd,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/time_model.sql,.sql,3816,59b9ac8dc59789ab4682ae4f1d5ff6963d2a459fb70a5d92bd662d24dd3878f4,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/w.sql,.sql,471,12f4d45e807cf1c348a07f4a68657111bbe50c42d3b940e0c01852f7a0f405f0,script,diagnostics/ash,no,yes,1,no
scripts/third_party/tanel_poder/ash/wsqlmon.sql,.sql,4370,5cd8bea0bfa5b9e00438578302145372e172e8e8a70fb5b83c34f12ce654fc94,script,diagnostics/ash,yes,yes,1,no
scripts/third_party/tanel_poder/ast/01_sql_plan_layout_intro.sql,.sql,963,95edb11b393a44d2dff0a805c3938766c3df180e31d28f1661aac3422779aac5,script,performance/sql_tuning,no,yes,1,no
scripts/third_party/tanel_poder/ast/02_advanced_rewrite.sql,.sql,1930,be89ccd4f70c6ebcb4541c04e69e1bccce114ecda10f2f27032e39e76e3514d8,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/02_badly_correlated.sql,.sql,3157,d9396ccedc1a918126d8d8ec534ac303d6c4b021e7756fd1733bf6cb2f37b7d6,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/02_bind_peeking_nested_loops.sql,.sql,4307,ec33a1aadfa30610be10599d70544bcc044cce5ab832f0e63c6b0c5ecf04ce12,script,utilities,yes,yes,1,no
scripts/third_party/tanel_poder/ast/02_bind_peeking_nested_loops_2.sql,.sql,2646,d452f69b0b4e70143e31a387bccede09f3a8efde11210085939cdd60b987a281,script,utilities,yes,yes,1,no
scripts/third_party/tanel_poder/ast/02_bind_peeking_nested_loops_nohist.sql,.sql,2640,f84d4ff0305b904fabcc3f9cf429eb5e59f6ebc77a062b3708af11ea95e6fdb9,script,utilities,yes,yes,1,no
scripts/third_party/tanel_poder/ast/02_bind_peeking_nested_loops_proc.sql,.sql,4382,e9d57633621c6cb47851736195c00a8385580c7d257cd72d00a39db56d9e58f6,script,utilities,yes,yes,1,no
scripts/third_party/tanel_poder/ast/02_choosing_join_order.sql,.sql,4347,7d633e6f9fa2932f3e0ba7f030da20aa416e2b162a432ec8c0e1fbd5ce47deec,script,utilities,yes,yes,1,no
scripts/third_party/tanel_poder/ast/02_distinct_agg_transform.sql,.sql,910,2e41d04b9b68e39a2fedd842a3d7c709f96f01c23e134d8f0bc81fbb350976fa,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/02_join_nested_loops.sql,.sql,1412,3c43ae4cec32bf3f17a5dfbc906bea425bd9e0a9881eb1736a538ad51b91fb42,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/02_leading_sq.sql,.sql,658,8ae1f449112ccf2b515033fde99720bb58e775f3de61fd0d8e89fe55bada0678,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/02_outline_force_plan_from_cursor.sql,.sql,5110,d3fe7ede5b912182cc978ed40d6bd99e7cb0265a314aa78005f600b44c049ce3,script,performance/sql_tuning,no,yes,1,no
scripts/third_party/tanel_poder/ast/02_qt_troubleshooting.sql,.sql,552,87646d0c26d0a608ac317cd0aa9bca00f1b8561fa7355db29bb7040c44cf7c5f,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/02_sql_plan_baseline_from_cursor.sql,.sql,1413,ef8376a3d071e98a47d089f6db9cbdab64d9d74862608236b2e1d45cb68fc565,script,performance/sql_tuning,no,yes,1,no
scripts/third_party/tanel_poder/ast/02_sqlprofile_force_plan_with_custom_hints.sql,.sql,2061,ff4b231fe8361322537ece1a790682a600a9b4c55803e84361c6f6df46553246,script,performance/sql_tuning,no,yes,1,no
scripts/third_party/tanel_poder/ast/03_bitmap_star_transformation.sql,.sql,1002,4f0c833a0e3d148cbeb41c447df7df020e214d0cb1a87e4db31e76433e4426f7,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/03_constraints_not_null.sql,.sql,1168,22167b8dd1992ee99a589b1f250e506ec1b916261228988d2e2adc193966652d,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/03_index_density.sql,.sql,1582,a0dd74b6cf31fbe15100a4a23a28413704f8c10be4d735590b0d4c5dd534677e,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/03_index_inefficiency_1.sql,.sql,715,576d2851c84885cda559e66ea0734740924995fbd4d8edbfa83099a9a83b623c,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/03_index_skip_scan.sql,.sql,678,f5494245cc5aefc86520fc3a12bd094b6befc0f06205b49e7d51ea66a62cd0f2,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/03_index_supporting_sorts.sql,.sql,809,ab85c18f49ac49b81684ed2f4f4d01508afa3136a2c23ce7c5f7efbd9219d633,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/04_cbo_selectivity_decay.sql,.sql,381,16541db0677f3f8b8ce2e626f463fdad810f375563bfe58d2a31dfa3dbbea7c2,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/04_cbo_troubleshoot_1.sql,.sql,1242,9f9a7b9bcf1241908ee399327671e0d286c159054ebbe04b4f3b35917cc39116,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/04_cbo_troubleshoot_2.sql,.sql,1645,172c52f9ebf7ade55d41cab6881d6f12865c2e28462125aa182bb100a2f62cb6,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/04_cbo_troubleshoot_3.sql,.sql,1588,02eaf2fbaaebc200baeb1c54bf00536519c42f8896721b8035cad0f79fde8aeb,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/04_cbo_troubleshoot_denormalized.sql,.sql,1996,d6e51514666490aa0e8045c9b830d596bb5da97d481100bc6b84cd54abb0694b,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/04_cbo_troubleshoot_save.sql,.sql,1507,bd518ffe3acdf85651a7b25519e254337305cc56a46b82709850defc235c8b29,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/04_cbo_troubleshoot_setup.sql,.sql,6180,763b7723ca6c7e04630eb92a5dffd92a1c7943cbd060f603abbaed27b5d76603,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/ast_setup.sql,.sql,804,14157407b616f43ce0c5ecfc985c89964899164b0e37f4ae782129378e9d9fc8,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/ast_setup_schema.sql,.sql,2208,cf52fad88c029cf109e2ea3c20f0d872417ecaf407e07dc7ac075a367949200f,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/index_coalesce_candidate.sql,.sql,3241,26d94649db0348b473bc02b164654113bf668f7a687c7cb502257f36bd4d47b8,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/index_coalesce_candidate_detail.sql,.sql,591,71fba22af082b25d54883be6828ff0ecfc0b09e9e79f725b948e202ade3822d8,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/index_compress_candidate.sql,.sql,211,38623e10cde787ca607f79ed2565944edc2609e52d3cf1c14f55e8195e5df16c,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/index_range_scan_rereads.sql,.sql,600,3cdd81ac13ee439c90ee9bb6038facb2054f9fdacc098844cfc37431684fde39,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/new_outer_join_and_or.sql,.sql,1335,9ffa49cdf0cacf8c9beaca9446feca6025fd44202e4912107f4b34bbed2b0699,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/scalar_subquery_in_where_clause.sql,.sql,2278,a8d5b4bffbe831ded7ea4846c4826e1067f1610971690ccbc63630ea485d2055,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/scalar_subquery_unnesting.sql,.sql,874,888e44802477945418981edfbf7d600880aa19855d473cd9fc5350d51e042a18,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/soe_query.sql,.sql,1758,52d5b9350a72692dd9d00f6840f951157573e8d1098ffd37bf822cde3e844d0d,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/subquery_execution.sql,.sql,605,e70e869d3c5780ae5d09539a3ba1f53a16a069a748462c8efda9c7174834cfd0,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/test_index_coalesce_candidate.sql,.sql,1253,460eef398fe6059166e3f51410caccb894483c1ae88c292daa6a69feb2e592ff,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/ast/use_concat.sql,.sql,504,d6053e76e497a15bdaa68e1b4dd88c85afed90447cba9a68d68d81f28de71d43,script,utilities,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_evh.sql,.sql,1074,c8cbe56d4287e2b41356789f3ba839de70f2e5b1d747e959791029f801123ac1,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_last.sql,.sql,654,62549e7c07319c69c2e1e4843855ed34cbc6764885fed72cec941019be5b9d5f,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_lasth.sql,.sql,747,10c2ad93412f9c772d119c03520174d2411dafb5fe958a22909916c4f701df92,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_log_file_sync.sql,.sql,729,f8813acbfa028eaec9fbb653b2deb3a0768a9dbcdcafcbe9c6e49b7ecc280549,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_mem_resize.sql,.sql,747,8bac9a5a5210242b708675ca314efe8e07191784b67cad3f2d8b58011c170933,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_procmem.sql,.sql,683,01f9670ac612b22e991abe48743aa7e1f6dab13bb525817df0068f330423b879,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_sqlid.sql,.sql,277,56d557a546918641823da1a6536d7a87a970f5176ff78bc1f222f9b6395f2481,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_sqlstats.sql,.sql,2300,2fbe409dc6c03cad3fd0d31c8619350af0fb0fa364a3b9d29ba79e35ca7603ce,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_sqlstats_per_exec.sql,.sql,1779,1eff7fbcd7f37f5d50d4c53f375b251356cceb94d3627ae932177e531eeab4df,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_sqlstats_unstable.sql,.sql,4103,74faf4d530b7ed17bdb82c84591d6e2ad7dd5d0ab1e0afa4fc7ec7548ccf5fb3,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_sysmetric_history.sql,.sql,600,cb83f0330e24c8905065f3315f31f46490b1ae09b5af0ff6661aa55b7cf5ea1f,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_sysmetric_summary.sql,.sql,629,4c195d2f63ff8038cc6764ac707f94c71e596b0e959687cf92d7aa56133c3be8,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_sysstat.sql,.sql,1453,d99f5aa7b3b8a6408e279152cd12f59a75206281ec69a902f73b2bef9f422847,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/awr_system_event.sql,.sql,606,7a219fcd106d8d323fd765a30bcadb9d64b8406331d72843488a577640a6f390,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/create_event_histogram_view.sql,.sql,1560,32229e97a9e04e6f504249c8525d21335e224e92ed9157438e2c813667c4d039,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/dbload.sql,.sql,3063,4ef583b861ac890bacf130065fbd847faf287de0f0f20f908d9f4420e0597eee,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/gen_awr_report.sql,.sql,1292,9b9ebb3f6f4df5964cd159463ade6eb6350bc73b49e373085cf2cc223bd6d66b,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/get_settings.sql,.sql,217,589c2adbe3a388bbf31167e3d855d57615127f5f346349ca7bd95e072cdfaf74,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/other_xml.sql,.sql,579,3b58e3a080841bfd1eaeece2586eeaa843157be19b4194e64ec0bb09ec299a00,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/awr/settings.sql,.sql,666,b96b8bd87bdb1be26b199eeca05b6161bbc07f43b223dd1905e019612bbdf813,script,diagnostics/awr,no,yes,1,no
scripts/third_party/tanel_poder/exadata/alter_all_indexes_degree.sql,.sql,649,a676444f32d4759a576f998b3e3c7293c4f1dfbb0da64baacaca63e49ebef21c,script,platform/exadata,no,yes,1,no
scripts/third_party/tanel_poder/exadata/ash_storage.sql,.sql,1429,b4737dd2735105c3236358a2032c283c2b879cb5d7bc6432ed562a7fa4566c4e,script,platform/exadata,no,yes,1,no
scripts/third_party/tanel_poder/exadata/badfetch.sql,.sql,222,2424f1f5605d7601adaf1028ebb4d2fbaabfea2c6683b4bee7f730014166bb96,script,platform/exadata,no,yes,1,no
scripts/third_party/tanel_poder/exadata/cell.sql,.sql,301,1a3de66a63a62cee7e4b26cfae1993ccc775ea046208cd613f7c1b0f859af7dc,script,platform/exadata,no,yes,1,no
scripts/third_party/tanel_poder/exadata/cell_intrablock_chaining.sql,.sql,3375,fff0094e746cc7e1705486f11c3c923c8a3f5216842f2f89d830def9e9d18ac6,script,platform/exadata,no,yes,1,no
scripts/third_party/tanel_poder/exadata/cell_scan_resulting_traffic.sql,.sql,507,5e1050ede8cccb7efc3d5afca6da8609918ac87f72c93ab0d08acaf16360ff61,script,platform/exadata,no,yes,1,no
scripts/third_party/tanel_poder/exadata/cellio.sql,.sql,1565,de8e603007bff21726795489c98d970a8a59b941a99a3243998a2b6e2b32bc42,script,platform/exadata,no,yes,1,no
scripts/third_party/tanel_poder/exadata/celliorm.sql,.sql,1768,174ae01ae47b7a2e2c5d62ca43a135cd7d11657587feb58b32bfd1de848d3cfb,script,platform/exadata,yes,yes,1,no
scripts/third_party/tanel_poder/exadata/cellpd.sql,.sql,4950,22790f9a2a0c4f9fe41f9dcc8b4fa60a8011b902abf4e0b0c69812c139286d4b,script,platform/exadata,yes,yes,1,no
scripts/third_party/tanel_poder/exadata/cellpdx.sql,.sql,4430,6b389bfdb7950bc53ca93da4bd2102b610cbded355c0727fe07e90ebc4873b5e,script,platform/exadata,yes,yes,1,no
scripts/third_party/tanel_poder/exadata/cellver.sql,.sql,2026,24673c1e005be51738dea2d09adc1b92ec2222dad8a107f2b3277fab53d0390c,script,platform/exadata,yes,yes,1,no
scripts/third_party/tanel_poder/exadata/comptype.sql,.sql,1040,53ed9cf25be247017245f782404366fcc3bb36ca501a1a048ae665bde9e24f84,script,platform/exadata,no,yes,1,no
scripts/third_party/tanel_poder/exadata/cth.sql,.sql,2672,a7d5866451f81c939e82a808df44591cca3d1ab1c7a6da6b8b3ef7b8615d57ad,script,platform/exadata,yes,yes,1,no
scripts/third_party/tanel_poder/exadata/default_flash_cache_for_user.sql,.sql,741,1446d14e3afbccdc42d4dc20527683958acf5310241d673a1fe642cb2aabe0b8,script,security,no,yes,1,no
scripts/third_party/tanel_poder/exadata/demos/bloom_minmax_storage_index.sql,.sql,621,9f5ea76b66df3cf30c72207c6ca16f87a07dd41846098a0e2a54855997ce7fc0,script,platform/exadata,no,yes,1,no
scripts/third_party/tanel_poder/exadata/demos/bloom_minmax_storage_index2.sql,.sql,546,87130fff922b1d3cf45d002e80061e0e8adf81b1a3afb080bd98fe8e539155a0,script,platform/exadata,no,yes,1,no
scripts/third_party/tanel_poder/exadata/demos/bloom_minmax_storage_index3.sql,.sql,636,c2b177d1816878cf72f2464b2e870a725090a38cd4e2805cd88a14e57f8fbdfd,script,platform/exadata,no,yes,1,no
