id,engine,path,extension,bytes,sha256,kind,category,description,risk,has_header,parameters,secret_flags,target
oracle/admin:docs/backup_recovery/rman/legacy_rman/RestaurarRMANSinBase!!!Windows.txt,oracle/admin,docs/backup_recovery/rman/legacy_rman/RestaurarRMANSinBase!!!Windows.txt,.txt,3222,6d86e24a44c760381d8d0b55bfd7b2ef53022bff9d1e93f7853c2a2fd05d973d,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: RestaurarRMANSinBase!!!Windows.,DESTRUCTIVE,False,"['DBID', 'ORACLE_SID']",False,docs/backup_recovery/rman/legacy_rman/RestaurarRMANSinBase!!!Windows.txt
oracle/admin:docs/backup_recovery/rman/legacy_rman/Rman y cómo catalogar Backups.doc,oracle/admin,docs/backup_recovery/rman/legacy_rman/Rman y cómo catalogar Backups.doc,.doc,33280,817bbfa756607f769f85275f3c24b5e5f518615402267e1486147e4e64bad4d5,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: Rman y cómo catalogar Backups.,DESTRUCTIVE,False,"['fG', 'office', 'schemas', 'smarttags']",False,docs/backup_recovery/rman/legacy_rman/Rman y cómo catalogar Backups.doc
oracle/admin:docs/backup_recovery/rman/legacy_rman/UltimoSCNRMAN.txt,oracle/admin,docs/backup_recovery/rman/legacy_rman/UltimoSCNRMAN.txt,.txt,133,d8bdb6466e267f22fcfb195a579cf564daca6d0dcc908a0b702536707cbe5d08,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: UltimoSCNRMAN.,REVIEW,False,[],False,docs/backup_recovery/rman/legacy_rman/UltimoSCNRMAN.txt
oracle/admin:docs/backup_recovery/rman/legacy_rman/VariablesdeRMAN.doc,oracle/admin,docs/backup_recovery/rman/legacy_rman/VariablesdeRMAN.doc,.doc,20992,140a995b4ba0a9a00b64a1edd461b878e65a1ce9709d3a6e0ff41e0ab51f155a,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: VariablesdeRMAN.,READ_ONLY,False,"['d', 'p']",False,docs/backup_recovery/rman/legacy_rman/VariablesdeRMAN.doc
oracle/admin:docs/backup_recovery/rman/legacy_rman/recover_standby_from_incrementalbkp.docx,oracle/admin,docs/backup_recovery/rman/legacy_rman/recover_standby_from_incrementalbkp.docx,.docx,31288,c3131a160d1ee04519c5b66b84d58ec9381640bd6820c0b7bcf3cd0d44b590fe,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: recover standby from incrementalbkp.,REVIEW,False,"['A', 'AS', 'BV9', 'CCq', 'E', 'F', 'Ga', 'HheM', 'L', 'LI', 'M4l', 'N', 'PJ2lHO8sR', 'Q', 'QDu', 'QN', 'R', 'Sd', 'TEb', 'U', 'U8', 'Ub', 'X', 'Xg2M', 'Xgj7fz', 'Ym3', '_', '_O0', '_x', '_xvH', 'aef_', 'arg3', 'arg4', 'arg5', 'arg8', 'c', 'el', 'evhn', 'f', 'g', 'h', 'irrTH', 'jecV', 'kGl6', 'ka', 'm', 'n_xD', 'nmK7zm', 'o', 'ov']",False,docs/backup_recovery/rman/legacy_rman/recover_standby_from_incrementalbkp.docx
oracle/admin:docs/backup_recovery/rman/legacy_rman/standby_ RMAN.doc,oracle/admin,docs/backup_recovery/rman/legacy_rman/standby_ RMAN.doc,.doc,39936,adf3430b92054616d26663d13d01e48942572e3bfee61289451370cfc574e91f,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: standby RMAN.,DESTRUCTIVE,False,"['ASYNC', 'Ah', 'FAL_CLIENT', 'FAL_SERVER', 'LI', 'MAXPIECESIZE', 'SERVICE', 'TAG', 'arg8', 'arg9', 'clrMap', 'd', 'g', 'mi', 'office', 'qm', 'schemas', 'smarttags', 'ss']",False,docs/backup_recovery/rman/legacy_rman/standby_ RMAN.doc
oracle/admin:docs/backup_recovery/rman/performance_update_bind_variables_example.txt,oracle/admin,docs/backup_recovery/rman/performance_update_bind_variables_example.txt,.txt,2620,f92bf6885c7c19af845b349854ed66873d0e843a76052b4f6944f853996ecafe,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: performance update bind variables example.,CHANGES,False,['new'],False,docs/backup_recovery/rman/performance_update_bind_variables_example.txt
oracle/admin:docs/backup_recovery/rman/rman.catalogdatafilecopy.txt,oracle/admin,docs/backup_recovery/rman/rman.catalogdatafilecopy.txt,.txt,37,0bfb39a73123503f35162e0b812c1d52249a1d31ed034158928293130b33ce85,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: rman catalogdatafilecopy.,REVIEW,False,[],False,docs/backup_recovery/rman/rman.catalogdatafilecopy.txt
oracle/admin:docs/backup_recovery/rman/rman_politica_backup.xls,oracle/admin,docs/backup_recovery/rman/rman_politica_backup.xls,.xls,59904,e940b7ded79ab68d15c576f80abc975cebafd3b93acecd97285d2e705525dbaa,unknown,backup_recovery/rman,oracle/admin backup_recovery/rman helper: rman politica backup.,DESTRUCTIVE,False,"['CMG', 'DPB', 'H00000000', 'H00000001', 'lF', 'le']",False,docs/backup_recovery/rman/rman_politica_backup.xls
oracle/admin:docs/backup_recovery/rman/rman_politicas.txt,oracle/admin,docs/backup_recovery/rman/rman_politicas.txt,.txt,851,5d24a0881fc1f5bd424f0643b4802a4e46b4b38005c9baf5116b506633886a2a,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: rman politicas.,DESTRUCTIVE,False,[],False,docs/backup_recovery/rman/rman_politicas.txt
